,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2011-12-31,-66.88755293476046,-1397.7860136904635,1689.9885921749217,-66.88755293476046,-66.88755293476046,211.2659638607004,211.2659638607004,211.2659638607004,9.843688505691093,9.843688505691093,9.843688505691093,201.4222753550093,201.4222753550093,201.4222753550093,0.0,0.0,0.0,144.37841092593993
1,2012-01-01,-66.35488152853608,-1443.66934394642,1679.3969561168956,-66.35488152853608,-66.35488152853608,173.5595644320876,173.5595644320876,173.5595644320876,0.38874720681636954,0.38874720681636954,0.38874720681636954,173.1708172252712,173.1708172252712,173.1708172252712,0.0,0.0,0.0,107.20468290355151
2,2012-01-02,-65.8222101223117,-1561.4623552965895,1640.595828050595,-65.8222101223117,-65.8222101223117,151.7643763589823,151.7643763589823,151.7643763589823,6.156795391514908,6.156795391514908,6.156795391514908,145.60758096746738,145.60758096746738,145.60758096746738,0.0,0.0,0.0,85.9421662366706
3,2012-01-03,-65.28953871608732,-1453.8426496651452,1640.1541532004417,-65.28953871608732,-65.28953871608732,125.70987532510377,125.70987532510377,125.70987532510377,6.768855991436744,6.768855991436744,6.768855991436744,118.94101933366701,118.94101933366701,118.94101933366701,0.0,0.0,0.0,60.420336609016445
4,2012-01-04,-64.75686730986294,-1494.127045639426,1564.6824356772552,-64.75686730986294,-64.75686730986294,93.30475913137505,93.30475913137505,93.30475913137505,-0.01292785824834801,-0.01292785824834801,-0.01292785824834801,93.3176869896234,93.3176869896234,93.3176869896234,0.0,0.0,0.0,28.54789182151211
5,2012-01-05,-64.22419590363857,-1505.8421262534093,1509.719811188664,-64.22419590363857,-64.22419590363857,58.993795720791425,58.993795720791425,58.993795720791425,-9.828099427820385,-9.828099427820385,-9.828099427820385,68.8218951486118,68.8218951486118,68.8218951486118,0.0,0.0,0.0,-5.2304001828471485
6,2012-01-06,-63.691524497414186,-1587.4866438149668,1522.2542536643348,-63.691524497414186,-63.691524497414186,32.160127020990544,32.160127020990544,32.160127020990544,-13.317059809373598,-13.317059809373598,-13.317059809373598,45.47718683036414,45.47718683036414,45.47718683036414,0.0,0.0,0.0,-31.531397476423642
7,2012-01-07,-63.158853091189805,-1701.5451989808087,1542.8757201104738,-63.158853091189805,-63.158853091189805,33.09325060398007,33.09325060398007,33.09325060398007,9.843688505696878,9.843688505696878,9.843688505696878,23.24956209828319,23.24956209828319,23.24956209828319,0.0,0.0,0.0,-30.065602487209738
8,2012-01-08,-62.626181684965424,-1430.0934806403136,1462.760720341486,-62.626181684965424,-62.626181684965424,2.441083337942603,2.441083337942603,2.441083337942603,0.3887472068164418,0.3887472068164418,0.3887472068164418,2.0523361311261614,2.0523361311261614,2.0523361311261614,0.0,0.0,0.0,-60.18509834702282
9,2012-01-09,-62.09351027874106,-1729.3680278160223,1465.7963798890391,-62.09351027874106,-62.09351027874106,-12.090734718555474,-12.090734718555474,-12.090734718555474,6.156795391539535,6.156795391539535,6.156795391539535,-18.24753011009501,-18.24753011009501,-18.24753011009501,0.0,0.0,0.0,-74.18424499729653
10,2012-01-10,-61.560838872516676,-1555.7243818359354,1553.9282265916454,-61.560838872516676,-61.560838872516676,-31.052969446883885,-31.052969446883885,-31.052969446883885,6.7688559914464665,6.7688559914464665,6.7688559914464665,-37.82182543833035,-37.82182543833035,-37.82182543833035,0.0,0.0,0.0,-92.61380831940056
11,2012-01-11,-61.028167466292295,-1644.1592298453077,1355.6273067392153,-61.028167466292295,-61.028167466292295,-56.88536994134297,-56.88536994134297,-56.88536994134297,-0.012927858171233033,-0.012927858171233033,-0.012927858171233033,-56.87244208317174,-56.87244208317174,-56.87244208317174,0.0,0.0,0.0,-117.91353740763526
12,2012-01-12,-60.495496060067914,-1752.9300092432745,1312.1439843146745,-60.495496060067914,-60.495496060067914,-85.4500453744714,-85.4500453744714,-85.4500453744714,-9.828099427848112,-9.828099427848112,-9.828099427848112,-75.62194594662328,-75.62194594662328,-75.62194594662328,0.0,0.0,0.0,-145.9455414345393
13,2012-01-13,-59.96282465384353,-1740.2424364717986,1365.4098422103305,-59.96282465384353,-59.96282465384353,-107.620701399315,-107.620701399315,-107.620701399315,-13.317059809366926,-13.317059809366926,-13.317059809366926,-94.30364158994806,-94.30364158994806,-94.30364158994806,0.0,0.0,0.0,-167.58352605315852
14,2012-01-14,-59.43015324761915,-1708.7200724237414,1450.0607190470378,-59.43015324761915,-59.43015324761915,-103.30773358843223,-103.30773358843223,-103.30773358843223,9.84368850570292,9.84368850570292,9.84368850570292,-113.15142209413516,-113.15142209413516,-113.15142209413516,0.0,0.0,0.0,-162.7378868360514
15,2012-01-15,-58.89748184139477,-1775.666874073548,1383.2513983632023,-58.89748184139477,-58.89748184139477,-132.00095089917747,-132.00095089917747,-132.00095089917747,0.3887472068004354,0.3887472068004354,0.3887472068004354,-132.3896981059779,-132.3896981059779,-132.3896981059779,0.0,0.0,0.0,-190.89843274057225
16,2012-01-16,-58.36481043517039,-1795.4894698954533,1462.786322455996,-58.36481043517039,-58.36481043517039,-146.06690121252842,-146.06690121252842,-146.06690121252842,6.156795391500007,6.156795391500007,6.156795391500007,-152.22369660402845,-152.22369660402845,-152.22369660402845,0.0,0.0,0.0,-204.43171164769882
17,2012-01-17,-57.83213902894601,-1785.4869775780287,1438.83925038683,-57.83213902894601,-57.83213902894601,-166.06155234420365,-166.06155234420365,-166.06155234420365,6.76885599141602,6.76885599141602,6.76885599141602,-172.83040833561964,-172.83040833561964,-172.83040833561964,0.0,0.0,0.0,-223.89369137314966
18,2012-01-18,-57.29946762272163,-1802.4225723821144,1307.347564876343,-57.29946762272163,-57.29946762272163,-194.36337166394145,-194.36337166394145,-194.36337166394145,-0.012927858226203572,-0.012927858226203572,-0.012927858226203572,-194.35044380571526,-194.35044380571526,-194.35044380571526,0.0,0.0,0.0,-251.6628392866631
19,2012-01-19,-56.766796216497255,-1797.9934684155664,1249.0401232797735,-56.766796216497255,-56.766796216497255,-226.70913112355487,-226.70913112355487,-226.70913112355487,-9.828099427847148,-9.828099427847148,-9.828099427847148,-216.88103169570775,-216.88103169570775,-216.88103169570775,0.0,0.0,0.0,-283.4759273400521
20,2012-01-20,-56.234124810272874,-1919.1907255129274,1100.7731878811956,-56.234124810272874,-56.234124810272874,-253.78742116234685,-253.78742116234685,-253.78742116234685,-13.317059809360254,-13.317059809360254,-13.317059809360254,-240.4703613529866,-240.4703613529866,-240.4703613529866,0.0,0.0,0.0,-310.0215459726197
21,2012-01-21,-55.70145340404849,-1838.0597121583426,1359.8113335950543,-55.70145340404849,-55.70145340404849,-255.26974491394887,-255.26974491394887,-255.26974491394887,9.843688505676102,9.843688505676102,9.843688505676102,-265.113433419625,-265.113433419625,-265.113433419625,0.0,0.0,0.0,-310.9711983179974
22,2012-01-22,-55.16878199782411,-1938.2813913764735,1189.5707687865838,-55.16878199782411,-55.16878199782411,-290.36079355788354,-290.36079355788354,-290.36079355788354,0.3887472068264651,0.3887472068264651,0.3887472068264651,-290.74954076471,-290.74954076471,-290.74954076471,0.0,0.0,0.0,-345.52957555570765
23,2012-01-23,-54.63611059159973,-2005.5239399921559,1083.3538418255666,-54.63611059159973,-54.63611059159973,-311.1046614098889,-311.1046614098889,-311.1046614098889,6.156795391524633,6.156795391524633,6.156795391524633,-317.2614568014135,-317.2614568014135,-317.2614568014135,0.0,0.0,0.0,-365.7407720014886
